Indicator,SeriesID,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Total,Time_Detail,Source,FootNote,Nature,Units,Reporting Type,SeriesCode,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),316,Guam,2020,11.0,2020,"Guam Visitors Bureau, Tourism Satellite Account CY 2010, 2015, 2016, 2019 and 2020",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),324,Guinea,2011,1.7,2011,National Institute of Statistics: Institut National de la Statistique (INS) / Département de la comptabilité nationale/ COMPTES NATIONAUX DEFINITIFS 2016 ET PROVISOIRES 2017,  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),324,Guinea,2012,1.6,2012,National Institute of Statistics: Institut National de la Statistique (INS) / Département de la comptabilité nationale/ COMPTES NATIONAUX DEFINITIFS 2016 ET PROVISOIRES 2017,  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),324,Guinea,2013,1.4,2013,National Institute of Statistics: Institut National de la Statistique (INS) / Département de la comptabilité nationale/ COMPTES NATIONAUX DEFINITIFS 2016 ET PROVISOIRES 2017,  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),324,Guinea,2014,1.2,2014,National Institute of Statistics: Institut National de la Statistique (INS) / Département de la comptabilité nationale/ COMPTES NATIONAUX DEFINITIFS 2016 ET PROVISOIRES 2017,  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),324,Guinea,2015,1.1,2015,National Institute of Statistics: Institut National de la Statistique (INS) / Département de la comptabilité nationale/ COMPTES NATIONAUX DEFINITIFS 2016 ET PROVISOIRES 2017,  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),324,Guinea,2016,1.0,2016,National Institute of Statistics: Institut National de la Statistique (INS) / Département de la comptabilité nationale/ COMPTES NATIONAUX DEFINITIFS 2016 ET PROVISOIRES 2017,  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),324,Guinea,2017,0.9,2017,National Institute of Statistics: Institut National de la Statistique (INS) / Département de la comptabilité nationale/ COMPTES NATIONAUX DEFINITIFS 2016 ET PROVISOIRES 2017,  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),328,Guyana,2013,3.0,2013,WORLD BANK IBRD-IDA - https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=GY;  WORLD TRAVEL & TOURISM COUNCIL (WTTC) - ECONOMIC IMPACT REPORT (GUYANA)  2014-2022.,Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),328,Guyana,2014,3.2,2014,WORLD BANK IBRD-IDA - https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=GY;  WORLD TRAVEL & TOURISM COUNCIL (WTTC) - ECONOMIC IMPACT REPORT (GUYANA)  2014-2022.,Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),328,Guyana,2015,3.3,2015,WORLD BANK IBRD-IDA - https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=GY;  WORLD TRAVEL & TOURISM COUNCIL (WTTC) - ECONOMIC IMPACT REPORT (GUYANA)  2014-2022.,Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),328,Guyana,2016,2.6,2016,WORLD BANK IBRD-IDA - https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=GY;  WORLD TRAVEL & TOURISM COUNCIL (WTTC) - ECONOMIC IMPACT REPORT (GUYANA)  2014-2022.,Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),328,Guyana,2017,2.6,2017,WORLD BANK IBRD-IDA - https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=GY;  WORLD TRAVEL & TOURISM COUNCIL (WTTC) - ECONOMIC IMPACT REPORT (GUYANA)  2014-2022.,Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),328,Guyana,2019,1.4,2019,WORLD BANK IBRD-IDA - https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=GY;  WORLD TRAVEL & TOURISM COUNCIL (WTTC) - ECONOMIC IMPACT REPORT (GUYANA)  2014-2022.,Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),328,Guyana,2020,0.5,2020,WORLD BANK IBRD-IDA - https://data.worldbank.org/indicator/NY.GDP.MKTP.CD?locations=GY;  WORLD TRAVEL & TOURISM COUNCIL (WTTC) - ECONOMIC IMPACT REPORT (GUYANA)  2014-2022.,Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),340,Honduras,2008,6.0,2008,"Instituto Hondureño de Turismo, Banco Central de Honduras",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),340,Honduras,2009,6.2,2009,"Instituto Hondureño de Turismo, Banco Central de Honduras",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),340,Honduras,2010,6.1,2010,"Instituto Hondureño de Turismo, Banco Central de Honduras",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),340,Honduras,2011,6.1,2011,"Instituto Hondureño de Turismo, Banco Central de Honduras",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),340,Honduras,2012,6.4,2012,"Instituto Hondureño de Turismo, Banco Central de Honduras",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),340,Honduras,2013,6.5,2013,"Instituto Hondureño de Turismo, Banco Central de Honduras",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),340,Honduras,2014,6.4,2014,"Instituto Hondureño de Turismo, Banco Central de Honduras",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),340,Honduras,2015,6.4,2015,"Instituto Hondureño de Turismo, Banco Central de Honduras",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),340,Honduras,2016,6.4,2016,"Instituto Hondureño de Turismo, Banco Central de Honduras",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),340,Honduras,2017,6.0,2017,"Instituto Hondureño de Turismo, Banco Central de Honduras",The data correspond to Tourism GVA (direct) as a percentage of total GVA,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),348,Hungary,2008,5.4,2008,"Hungarian Central Statistical Office, Tourism Satellite Account.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),348,Hungary,2009,5.6,2009,"Hungarian Central Statistical Office, Tourism Satellite Account.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),348,Hungary,2010,5.4,2010,"Hungarian Central Statistical Office, Tourism Satellite Account.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),348,Hungary,2011,5.5,2011,"Hungarian Central Statistical Office, Tourism Satellite Account.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),348,Hungary,2012,5.5,2012,"Hungarian Central Statistical Office, Tourism Satellite Account.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),348,Hungary,2013,5.6,2013,"Hungarian Central Statistical Office, Tourism Satellite Account.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),348,Hungary,2014,5.8,2014,"Hungarian Central Statistical Office, Tourism Satellite Account.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),348,Hungary,2015,6.1,2015,"Hungarian Central Statistical Office, Tourism Satellite Account.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),348,Hungary,2016,6.3,2016,"Hungarian Central Statistical Office, Tourism Satellite Account.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),348,Hungary,2017,6.5,2017,"Hungarian Central Statistical Office, Tourism Satellite Account.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),348,Hungary,2018,6.5,2018,"Hungarian Central Statistical Office, Tourism Satellite Account.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),348,Hungary,2019,6.4,2019,"Hungarian Central Statistical Office, Tourism Satellite Account.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),348,Hungary,2020,5.1,2020,"Hungarian Central Statistical Office, Tourism Satellite Account.",Provisional data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),352,Iceland,2009,3.5,2009,"Statistics Iceland, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),352,Iceland,2010,3.4,2010,"Statistics Iceland, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),352,Iceland,2011,3.7,2011,"Statistics Iceland, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),352,Iceland,2012,4.2,2012,"Statistics Iceland, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),352,Iceland,2013,4.7,2013,"Statistics Iceland, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),352,Iceland,2014,5.5,2014,"Statistics Iceland, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),352,Iceland,2015,6.4,2015,"Statistics Iceland, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),352,Iceland,2016,8.2,2016,"Statistics Iceland, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),352,Iceland,2017,8.0,2017,"Statistics Iceland, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),352,Iceland,2018,8.1,2018,"Statistics Iceland, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),352,Iceland,2019,8.0,2019,"Statistics Iceland, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),352,Iceland,2020,3.9,2020,"Statistics Iceland, via cooperation UNWTO - OECD.",Provisional data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),356,India,2009,3.7,2009,"Tourism Satellite Account, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),356,India,2010,3.7,2010,"Tourism Satellite Account, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),356,India,2011,3.0,2011,"Tourism Satellite Account, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),356,India,2012,3.1,2012,"Tourism Satellite Account, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),356,India,2013,3.1,2013,"Tourism Satellite Account, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),356,India,2014,3.1,2014,"Tourism Satellite Account, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),356,India,2015,2.6,2015,"Tourism Satellite Account, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),356,India,2016,2.6,2016,"Tourism Satellite Account, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),356,India,2017,2.6,2017,"Tourism Satellite Account, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),356,India,2018,2.6,2018,"Tourism Satellite Account, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),356,India,2019,2.7,2019,"Tourism Satellite Account, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),356,India,2020,0.6,2020,"Tourism Satellite Account, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),360,Indonesia,2008,4.7,2008,"National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),360,Indonesia,2009,4.2,2009,"National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),360,Indonesia,2010,4.1,2010,"National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),360,Indonesia,2011,4.0,2011,"National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),360,Indonesia,2012,4.0,2012,"National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),360,Indonesia,2013,4.0,2013,"National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),360,Indonesia,2014,4.1,2014,"National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),360,Indonesia,2015,4.3,2015,"National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.",Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),360,Indonesia,2016,4.7,2016,"National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.",Break in series.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),360,Indonesia,2017,4.7,2017,"National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),360,Indonesia,2018,4.9,2018,"National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),360,Indonesia,2019,5.0,2019,"National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.",  ,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),360,Indonesia,2020,2.2,2020,"National Statistical Office, Ministry of Tourism and Creative Economy, via cooperation UNWTO - OECD.",Provisional data.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),372,Ireland,2019,4.8,2019,Central Statistics Office,Estimate.,C,PERCENT,G,ST_GDP_ZS,
8.9.1,3152,Tourism direct GDP as a proportion of total GDP (%),376,Israel,2008,2.7,2008,"Central Bureau of Statistics (CBS), Tourism Satellite Account..",Estimate.,C,PERCENT,G,ST_GDP_ZS,
